doc_id,volume,image_path,flag
DOJ-OGR-00000244,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000244.tif,
DOJ-OGR-00000245,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000245.tif,
DOJ-OGR-00000246,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000246.tif,
DOJ-OGR-00000247,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000247.tif,
DOJ-OGR-00000248,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000248.tif,
DOJ-OGR-00000249,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000249.tif,
DOJ-OGR-00000250,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000250.tif,
DOJ-OGR-00000251,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000251.tif,
DOJ-OGR-00000252,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000252.tif,
DOJ-OGR-00000253,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000253.tif,
DOJ-OGR-00000254,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000254.tif,
DOJ-OGR-00000255,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000255.tif,
DOJ-OGR-00000256,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000256.tif,Y
DOJ-OGR-00000257,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000257.tif,Y
DOJ-OGR-00000258,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000258.jpg,Y
DOJ-OGR-00000259,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000259.jpg,
DOJ-OGR-00000260,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000260.jpg,
DOJ-OGR-00000261,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000261.jpg,
DOJ-OGR-00000262,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000262.jpg,
DOJ-OGR-00000263,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000263.jpg,
DOJ-OGR-00000264,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000264.jpg,
DOJ-OGR-00000265,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000265.jpg,
DOJ-OGR-00000266,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000266.jpg,
DOJ-OGR-00000267,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000267.jpg,
DOJ-OGR-00000268,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000268.jpg,
DOJ-OGR-00000269,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000269.jpg,
DOJ-OGR-00000270,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000270.jpg,
DOJ-OGR-00000271,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000271.jpg,
DOJ-OGR-00000272,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000272.jpg,Y
DOJ-OGR-00000273,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000273.jpg,Y
DOJ-OGR-00000274,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000274.jpg,Y
DOJ-OGR-00000275,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000275.jpg,
DOJ-OGR-00000276,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000276.jpg,
DOJ-OGR-00000277,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000277.jpg,
DOJ-OGR-00000278,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000278.jpg,
DOJ-OGR-00000279,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000279.jpg,
DOJ-OGR-00000280,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000280.jpg,
DOJ-OGR-00000281,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000281.jpg,
DOJ-OGR-00000282,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000282.jpg,
DOJ-OGR-00000283,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000283.jpg,
DOJ-OGR-00000284,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000284.jpg,
DOJ-OGR-00000285,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000285.jpg,
DOJ-OGR-00000286,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000286.jpg,
DOJ-OGR-00000287,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000287.jpg,
DOJ-OGR-00000288,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000288.jpg,
DOJ-OGR-00000289,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000289.jpg,
DOJ-OGR-00000290,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000290.jpg,Y
DOJ-OGR-00000291,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000291.jpg,
DOJ-OGR-00000292,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000292.jpg,
DOJ-OGR-00000293,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000293.jpg,
DOJ-OGR-00000294,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000294.jpg,
DOJ-OGR-00000295,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000295.jpg,
DOJ-OGR-00000296,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000296.jpg,
DOJ-OGR-00000297,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000297.jpg,
DOJ-OGR-00000298,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000298.jpg,
DOJ-OGR-00000299,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000299.jpg,
DOJ-OGR-00000300,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000300.jpg,
DOJ-OGR-00000301,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000301.jpg,
DOJ-OGR-00000302,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000302.jpg,
DOJ-OGR-00000303,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000303.jpg,
DOJ-OGR-00000304,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000304.jpg,
DOJ-OGR-00000305,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000305.jpg,Y
DOJ-OGR-00000306,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000306.jpg,
DOJ-OGR-00000307,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000307.jpg,
DOJ-OGR-00000308,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000308.jpg,
DOJ-OGR-00000309,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000309.jpg,
DOJ-OGR-00000310,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000310.jpg,
DOJ-OGR-00000311,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000311.jpg,
DOJ-OGR-00000312,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000312.jpg,
DOJ-OGR-00000313,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000313.jpg,
DOJ-OGR-00000314,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000314.jpg,
DOJ-OGR-00000315,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000315.jpg,
DOJ-OGR-00000316,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000316.jpg,
DOJ-OGR-00000317,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000317.jpg,
DOJ-OGR-00000318,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000318.jpg,
DOJ-OGR-00000319,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000319.jpg,
DOJ-OGR-00000320,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000320.jpg,Y
DOJ-OGR-00000321,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000321.jpg,
DOJ-OGR-00000322,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000322.jpg,
DOJ-OGR-00000323,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000323.jpg,Y
DOJ-OGR-00000324,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000324.jpg,
DOJ-OGR-00000325,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000325.jpg,Y
DOJ-OGR-00000326,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000326.jpg,
DOJ-OGR-00000327,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000327.jpg,Y
DOJ-OGR-00000328,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000328.jpg,
DOJ-OGR-00000329,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000329.jpg,Y
DOJ-OGR-00000330,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000330.jpg,
DOJ-OGR-00000331,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000331.jpg,
DOJ-OGR-00000332,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000332.jpg,
DOJ-OGR-00000333,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000333.jpg,
DOJ-OGR-00000334,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000334.jpg,
DOJ-OGR-00000335,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000335.jpg,
DOJ-OGR-00000336,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000336.jpg,
DOJ-OGR-00000337,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000337.jpg,
DOJ-OGR-00000338,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000338.jpg,
DOJ-OGR-00000339,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000339.jpg,
DOJ-OGR-00000340,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000340.jpg,
DOJ-OGR-00000341,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000341.jpg,
DOJ-OGR-00000342,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000342.jpg,
DOJ-OGR-00000343,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000343.jpg,Y
DOJ-OGR-00000344,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000344.jpg,
DOJ-OGR-00000345,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000345.jpg,
DOJ-OGR-00000346,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000346.jpg,
DOJ-OGR-00000347,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000347.jpg,
DOJ-OGR-00000348,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000348.jpg,
DOJ-OGR-00000349,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000349.jpg,
DOJ-OGR-00000350,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000350.jpg,
DOJ-OGR-00000351,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000351.jpg,
DOJ-OGR-00000352,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000352.jpg,
DOJ-OGR-00000353,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000353.jpg,Y
DOJ-OGR-00000354,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000354.jpg,
DOJ-OGR-00000355,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000355.jpg,Y
DOJ-OGR-00000356,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000356.jpg,
DOJ-OGR-00000357,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000357.jpg,Y
DOJ-OGR-00000358,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000358.jpg,
DOJ-OGR-00000359,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000359.jpg,Y
DOJ-OGR-00000360,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000360.jpg,Y
DOJ-OGR-00000361,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000361.jpg,Y
DOJ-OGR-00000362,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000362.jpg,
DOJ-OGR-00000363,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000363.jpg,Y
DOJ-OGR-00000364,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000364.jpg,Y
DOJ-OGR-00000365,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000365.jpg,Y
DOJ-OGR-00000366,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000366.jpg,Y
DOJ-OGR-00000367,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000367.jpg,
DOJ-OGR-00000368,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000368.jpg,
DOJ-OGR-00000369,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000369.jpg,
DOJ-OGR-00000370,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000370.jpg,
DOJ-OGR-00000371,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000371.jpg,
DOJ-OGR-00000372,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000372.jpg,
DOJ-OGR-00000373,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000373.jpg,
DOJ-OGR-00000374,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000374.jpg,
DOJ-OGR-00000375,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000375.jpg,
DOJ-OGR-00000376,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000376.jpg,
DOJ-OGR-00000377,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000377.jpg,
DOJ-OGR-00000378,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000378.jpg,
DOJ-OGR-00000379,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000379.jpg,
DOJ-OGR-00000380,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000380.jpg,
DOJ-OGR-00000381,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000381.jpg,
DOJ-OGR-00000382,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000382.jpg,
DOJ-OGR-00000383,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000383.jpg,
DOJ-OGR-00000384,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000384.jpg,Y
DOJ-OGR-00000385,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000385.jpg,Y
DOJ-OGR-00000386,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000386.jpg,Y
DOJ-OGR-00000387,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000387.jpg,Y
DOJ-OGR-00000388,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000388.jpg,
DOJ-OGR-00000389,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000389.jpg,
DOJ-OGR-00000390,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000390.jpg,
DOJ-OGR-00000391,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000391.jpg,
DOJ-OGR-00000392,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000392.jpg,
DOJ-OGR-00000393,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000393.jpg,
DOJ-OGR-00000394,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000394.jpg,
DOJ-OGR-00000395,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000395.jpg,
DOJ-OGR-00000396,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000396.jpg,
DOJ-OGR-00000397,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000397.jpg,
DOJ-OGR-00000398,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000398.jpg,
DOJ-OGR-00000399,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000399.jpg,
DOJ-OGR-00000400,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000400.jpg,
DOJ-OGR-00000401,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000401.jpg,
DOJ-OGR-00000402,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000402.jpg,
DOJ-OGR-00000403,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000403.jpg,
DOJ-OGR-00000404,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000404.jpg,
DOJ-OGR-00000405,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000405.jpg,Y
DOJ-OGR-00000406,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000406.jpg,Y
DOJ-OGR-00000407,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000407.jpg,
DOJ-OGR-00000408,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000408.jpg,
DOJ-OGR-00000409,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000409.jpg,
DOJ-OGR-00000410,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000410.jpg,
DOJ-OGR-00000411,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000411.jpg,
DOJ-OGR-00000412,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000412.jpg,
DOJ-OGR-00000413,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000413.jpg,
DOJ-OGR-00000414,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000414.jpg,
DOJ-OGR-00000415,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000415.jpg,
DOJ-OGR-00000416,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000416.jpg,
DOJ-OGR-00000417,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000417.jpg,
DOJ-OGR-00000418,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000418.jpg,
DOJ-OGR-00000419,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000419.jpg,
DOJ-OGR-00000420,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000420.jpg,
DOJ-OGR-00000421,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000421.jpg,
DOJ-OGR-00000422,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000422.jpg,
DOJ-OGR-00000423,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000423.jpg,
DOJ-OGR-00000424,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000424.jpg,
DOJ-OGR-00000425,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000425.jpg,
DOJ-OGR-00000426,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000426.jpg,
DOJ-OGR-00000427,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000427.jpg,
DOJ-OGR-00000428,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000428.jpg,
DOJ-OGR-00000429,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000429.jpg,
DOJ-OGR-00000430,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000430.jpg,Y
DOJ-OGR-00000431,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000431.jpg,Y
DOJ-OGR-00000432,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000432.jpg,
DOJ-OGR-00000433,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000433.jpg,
DOJ-OGR-00000434,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000434.jpg,
DOJ-OGR-00000435,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000435.jpg,
DOJ-OGR-00000436,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000436.jpg,
DOJ-OGR-00000437,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000437.jpg,
DOJ-OGR-00000438,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000438.jpg,
DOJ-OGR-00000439,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000439.jpg,
DOJ-OGR-00000440,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000440.jpg,Y
DOJ-OGR-00000441,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000441.jpg,
DOJ-OGR-00000442,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000442.jpg,
DOJ-OGR-00000443,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000443.jpg,Y
DOJ-OGR-00000444,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000444.jpg,
DOJ-OGR-00000445,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000445.jpg,Y
DOJ-OGR-00000446,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000446.jpg,
DOJ-OGR-00000447,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000447.jpg,
DOJ-OGR-00000448,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000448.jpg,
DOJ-OGR-00000449,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000449.jpg,
DOJ-OGR-00000450,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000450.jpg,
DOJ-OGR-00000451,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000451.jpg,
DOJ-OGR-00000452,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000452.jpg,
DOJ-OGR-00000453,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000453.jpg,
DOJ-OGR-00000454,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000454.jpg,Y
DOJ-OGR-00000455,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000455.jpg,
DOJ-OGR-00000456,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000456.jpg,Y
DOJ-OGR-00000457,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000457.jpg,
DOJ-OGR-00000458,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000458.jpg,Y
DOJ-OGR-00000459,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000459.jpg,
DOJ-OGR-00000460,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000460.jpg,
DOJ-OGR-00000461,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000461.jpg,
DOJ-OGR-00000462,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000462.jpg,
DOJ-OGR-00000463,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000463.jpg,
DOJ-OGR-00000464,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000464.jpg,
DOJ-OGR-00000465,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000465.jpg,
DOJ-OGR-00000466,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000466.jpg,Y
DOJ-OGR-00000467,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000467.jpg,Y
DOJ-OGR-00000468,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000468.jpg,Y
DOJ-OGR-00000469,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000469.jpg,Y
DOJ-OGR-00000470,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000470.jpg,Y
DOJ-OGR-00000471,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000471.jpg,Y
DOJ-OGR-00000472,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000472.jpg,Y
DOJ-OGR-00000473,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000473.jpg,
DOJ-OGR-00000474,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000474.jpg,
DOJ-OGR-00000475,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000475.jpg,
DOJ-OGR-00000476,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000476.jpg,
DOJ-OGR-00000477,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000477.jpg,
DOJ-OGR-00000478,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000478.jpg,
DOJ-OGR-00000479,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000479.jpg,
DOJ-OGR-00000480,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000480.jpg,
DOJ-OGR-00000481,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000481.jpg,
DOJ-OGR-00000482,VOL00001,.\VOL00001\IMAGES\IMAGES001\DOJ-OGR-00000482.jpg,
